germline	S199877	26.0
S199877	S116	13.0
S116	S100740	1.0
S116	S56254	1.0
S116	S143245	1.0
S116	S179062	1.0
S116	S196364	1.0
S116	S235535	1.0
S116	S262308	1.0
S116	S95777	2.0
S116	S93732	2.0
S116	S248467	2.0
S116	S72117	2.0
S116	S182509	2.0
S116	S243195	2.0
S116	S255733	2.0
S116	S265497	2.0
S56254	S200917	2.0
S116	S24736	3.0
S116	S177474	3.0
S116	S211819	3.0
S116	S86137	3.0
S116	S100001	3.0
S116	S120008	3.0
S116	S127726	3.0
S116	S139776	3.0
S116	S56441	3.0
S196364	S206746	3.0
S116	S100448	4.0
S116	S79609	4.0
S116	S230204	4.0
S116	S103230	4.0
S179062	S256029	4.0
S116	S144584	5.0
S116	S148009	5.0
S116	S176882	5.0
S116	S187066	6.0
S116	S198025	7.0
S116	S53196	8.0
S116	S97551	8.0
S116	S53886	9.0
S116	S178694	9.0
S116	S83615	9.0
S116	S225841	9.0
S116	S197804	10.0
S116	S136674	12.0
S116	S184808	12.0
S116	S193436	12.0
S116	S80029	13.0
S116	S162758	14.0
S116	S198756	17.0
S116	S41435	19.0
S116	S123177	22.0
S116	S48947	23.0
S116	S8903	24.0
