germline	S550	11.0
S550	S1	2.0
S550	S133	2.0
S550	S11663	2.0
S1	S3850	2.0
S550	S530	3.0
S550	S569	3.0
S550	S17794	3.0
S550	S6831	3.0
S550	S20950	3.0
S550	S23381	3.0
S133	S24566	3.0
S133	S24309	3.0
S550	S6	4.0
S550	S986	4.0
S986	S64	3.0
S64	S5369	1.0
S64	S3673	1.0
S64	S24232	1.0
S64	S9310	3.0
S64	S20582	3.0
S530	S329	4.0
S329	S11522	3.0
S329	S607	4.0
S607	S286	2.0
S286	S4219	1.0
S607	S619	2.0
S619	S7521	1.0
S607	S447	2.0
S607	S289	2.0
S607	S1946	2.0
S1946	S7	1.0
S607	S6762	2.0
S607	S4612	2.0
S607	S486	2.0
S4612	S21811	2.0
S7521	S10112	2.0
S607	S542	3.0
S607	S4729	3.0
S607	S2188	3.0
S607	S4988	3.0
S607	S4464	3.0
S607	S5607	3.0
S607	S201	3.0
S607	S20794	3.0
S607	S12787	3.0
S286	S21261	3.0
S286	S10711	3.0
S289	S4539	3.0
S1946	S19103	3.0
S19103	S18255	3.0
S542	S4205	4.0
S607	S792	4.0
S550	S2672	4.0
S986	S23676	4.0
S329	S16821	4.0
S607	S2992	4.0
S607	S2694	4.0
S550	S1323	4.0
S607	S7757	4.0
S607	S15008	4.0
S133	S327	4.0
S133	S13566	4.0
S18255	S18346	4.0
S18255	S16663	4.0
S7757	S8137	4.0
S4612	S8200	4.0
S20950	S1719	4.0
S20950	S19	5.0
S19	S1762	1.0
S19	S5465	1.0
S19	S3140	1.0
S19	S7893	1.0
S19	S16169	1.0
S19	S1802	2.0
S19	S6589	2.0
S19	S14867	2.0
S19	S9411	3.0
S19	S20081	3.0
S19	S16372	3.0
S19	S12699	4.0
S19	S24887	4.0
S19	S22589	5.0
S550	S650	5.0
S607	S515	5.0
S329	S2876	5.0
S550	S4384	5.0
S329	S11508	5.0
S550	S5435	5.0
S550	S4840	5.0
S607	S2675	5.0
S607	S7839	5.0
S4729	S21267	5.0
S447	S7318	5.0
S447	S14355	5.0
S2188	S1047	5.0
S4464	S13457	5.0
S6	S1881	6.0
S1881	S4679	2.0
S1881	S16907	5.0
S64	S9003	6.0
S550	S445	6.0
S550	S641	6.0
S986	S548	6.0
S542	S16447	6.0
S550	S1856	6.0
S986	S8571	6.0
S986	S20871	6.0
S550	S5364	6.0
S550	S23885	6.0
S550	S2608	6.0
S607	S23468	6.0
S569	S20968	6.0
S1881	S22834	6.0
S17794	S2040	6.0
S17794	S4062	6.0
S4062	S17967	4.0
S4062	S22933	5.0
S19	S24039	7.0
S550	S820	7.0
S820	S23313	2.0
S820	S13149	5.0
S542	S15311	7.0
S550	S10132	7.0
S550	S7762	7.0
S607	S24539	7.0
S607	S172	7.0
S607	S23230	7.0
S4219	S17219	7.0
S289	S13156	7.0
S1946	S24057	7.0
S133	S1185	7.0
S2040	S2140	7.0
S550	S2152	8.0
S550	S2343	8.0
S607	S17397	8.0
S619	S6727	8.0
S1	S6631	8.0
S447	S12444	8.0
S1881	S20913	8.0
S2992	S3707	8.0
S19	S1155	9.0
S542	S9849	9.0
S550	S6073	9.0
S550	S20147	9.0
S550	S28263	9.0
S607	S16700	9.0
S569	S622	9.0
S447	S18428	9.0
S1881	S8757	9.0
S4464	S4717	9.0
S11508	S22465	9.0
S19	S2071	10.0
S19	S3830	10.0
S286	S17036	10.0
S447	S11003	10.0
S1881	S3022	10.0
S4219	S21405	10.0
S10132	S3853	10.0
S19	S1365	11.0
S550	S2740	11.0
S607	S23194	11.0
S607	S20198	11.0
S619	S5162	11.0
S1	S11543	11.0
S4219	S4528	11.0
S550	S3491	12.0
S550	S9095	12.0
S515	S20662	12.0
S5607	S8266	12.0
S7	S23863	12.0
germline	S4310	12.0
S19	S19554	13.0
S550	S24533	13.0
S607	S15084	13.0
S20794	S10648	13.0
S1	S12497	14.0
S1881	S11476	14.0
S619	S22652	15.0
S133	S1073	15.0
S18255	S11954	15.0
S607	S13923	16.0
S550	S6664	16.0
S607	S21176	16.0
S20794	S5009	16.0
germline	S3350	16.0
S447	S4217	17.0
germline	S8311	18.0
germline	S3459	19.0
S550	S20789	20.0
S1	S11572	22.0
S3850	S10451	23.0
S486	S7644	23.0
S619	S373	27.0
S530	S8640	28.0
S1	S16835	29.0
S201	S23010	30.0
S286	S9382	31.0
S6831	S16517	34.0
S542	S14618	45.0
