germline	S59	0.0
S59	S9704	1.0
S59	S18312	1.0
S59	S15049	1.0
S59	S420	1.0
S59	S1101	1.0
S59	S39197	1.0
S59	S23000	1.0
S59	S23774	1.0
S59	S59887	1.0
S59	S7845	1.0
S59	S34547	1.0
S59	S85990	1.0
S59	S19188	1.0
S59	S71569	1.0
S59	S86784	1.0
S59	S115079	1.0
S59	S40153	1.0
S59	S95137	1.0
S59	S30774	1.0
S59	S216276	1.0
S59	S102487	1.0
S59	S36502	1.0
S59	S101976	1.0
S59	S167932	1.0
S59	S52958	1.0
S59	S2742	1.0
S59	S10806	1.0
S59	S70230	1.0
S59	S118683	1.0
S86784	S44684	1.0
S86784	S89401	1.0
S102487	S114323	1.0
S59	S4045	2.0
S59	S534	2.0
S59	S8855	2.0
S59	S28351	2.0
S59	S18281	2.0
S59	S442	2.0
S59	S1580	2.0
S59	S34402	2.0
S59	S58131	2.0
S59	S34349	2.0
S59	S8550	2.0
S59	S65739	2.0
S59	S93363	2.0
S59	S23449	2.0
S59	S25043	2.0
S59	S59169	2.0
S59	S21435	2.0
S59	S23163	2.0
S59	S31714	2.0
S59	S58545	2.0
S59	S60760	2.0
S59	S63146	2.0
S59	S120336	2.0
S59	S18218	2.0
S59	S31557	2.0
S59	S71674	2.0
S59	S109261	2.0
S59	S138172	2.0
S59	S56574	2.0
S59	S70853	2.0
S59	S93694	2.0
S15049	S61204	2.0
S19188	S50221	2.0
S86784	S18045	2.0
S216276	S64903	2.0
S216276	S16137	2.0
S59	S20420	3.0
S59	S34044	3.0
S59	S13902	3.0
S59	S15587	3.0
S59	S96109	3.0
S59	S75780	3.0
S59	S83626	3.0
S59	S147747	3.0
S59	S49014	3.0
S59	S69587	3.0
S59	S142387	3.0
S59	S13374	3.0
S59	S18931	3.0
S59	S52163	3.0
S59	S125091	3.0
S59	S12667	3.0
S59	S20367	3.0
S59	S61995	3.0
S59	S72320	3.0
S59	S49747	3.0
S59	S83255	3.0
S59	S29766	3.0
S59	S46960	3.0
S59	S63124	3.0
S59	S64086	3.0
S59	S116111	3.0
S59	S121168	3.0
S13902	S71532	3.0
S7845	S72812	3.0
S34547	S62063	3.0
S95137	S91861	3.0
S59	S31148	4.0
S59	S27689	4.0
S59	S42160	4.0
S59	S73722	4.0
S59	S71761	4.0
S59	S89689	4.0
S59	S114721	4.0
S59	S120766	4.0
S34044	S10560	4.0
S13902	S23382	4.0
S1101	S79376	4.0
S83626	S29230	4.0
S59	S61	5.0
S59	S65404	5.0
S59	S124258	5.0
S59	S61267	5.0
S59	S68201	5.0
S59	S120582	5.0
S59	S101793	5.0
S9704	S11414	5.0
S34044	S100712	5.0
S95137	S97635	5.0
S10806	S63262	5.0
S59	S43649	6.0
S59	S12906	6.0
S59	S36169	6.0
S59	S88282	6.0
S34044	S65655	6.0
S10560	S59315	6.0
S1101	S68172	6.0
S39197	S95446	6.0
S10560	S102534	6.0
S36502	S25120	6.0
S59	S17833	7.0
S59	S85855	7.0
S59	S117604	7.0
S59	S66966	7.0
S59	S86629	7.0
S59	S23773	7.0
S59	S18417	7.0
S59	S120624	7.0
S420	S69667	7.0
S2742	S70152	7.0
S10806	S61471	7.0
S59	S90039	8.0
S59	S22373	8.0
S59	S113642	8.0
S59	S90268	8.0
S83626	S90865	8.0
S102487	S35893	8.0
S59	S22949	9.0
S59	S69199	9.0
S1101	S87704	9.0
S19188	S17395	9.0
S19188	S38205	9.0
S59	S97948	10.0
S34402	S94947	10.0
S59	S24359	11.0
S59	S63360	11.0
S34402	S38924	11.0
S420	S80434	11.0
S71674	S81746	11.0
S59	S101256	12.0
S19188	S25665	12.0
S59	S5691	13.0
S59	S87722	13.0
S59	S65910	13.0
S59	S61999	13.0
S59	S27785	14.0
S59	S31747	14.0
S59	S46067	14.0
S36502	S96232	14.0
S59	S76360	15.0
S59	S122273	15.0
S59	S54342	15.0
S69587	S126728	15.0
S115079	S58775	15.0
S59	S1684	16.0
S34547	S25211	16.0
S59	S68323	17.0
S34044	S26254	17.0
S28351	S26073	17.0
S59	S47576	18.0
S59	S161171	18.0
S10560	S127465	18.0
S59	S7838	19.0
S59	S12087	20.0
S10560	S13760	20.0
S59	S24090	21.0
S59	S115091	21.0
S115079	S48611	22.0
S59	S114583	23.0
S115079	S54721	23.0
S15049	S58038	24.0
S70230	S53754	25.0
S59	S105226	26.0
S34547	S29435	26.0
S102487	S18626	27.0
S59	S13559	32.0
S72320	S56171	50.0
