germline	S9161	1.0
germline	S9158	2.0
S9158	S9588	2.0
S9158	S9851	3.0
S9851	S10360	2.0
S9851	S10359	3.0
S9851	S11125	3.0
S11125	S11380	2.0
S9851	S12318	3.0
S11125	S9260	3.0
S11380	S9745	3.0
S9851	S9321	4.0
S9851	S10191	4.0
S9851	S10216	4.0
S11125	S11956	4.0
S11125	S9691	4.0
S9158	S10297	4.0
S9851	S11257	5.0
S11125	S9133	5.0
S9851	S12989	6.0
S9851	S10810	7.0
S9851	S10437	7.0
S11125	S11678	7.0
S9851	S9786	8.0
S9158	S9713	9.0
S9851	S12538	10.0
S12318	S12843	10.0
S9851	S11604	11.0
S9851	S10980	14.0
S9851	S12560	22.0
