germline	S261	1.0
germline	S334	2.0
S334	S978	1.0
S978	S146	2.0
S146	S1740	1.0
S146	S172	1.0
S146	S271	1.0
S172	S239	1.0
S239	S1907	1.0
S146	S419	2.0
S419	S1747	1.0
S146	S684	2.0
S146	S350	2.0
S146	S13	2.0
S13	S765	1.0
S13	S229	1.0
S146	S223	2.0
S146	S452	2.0
S452	S1865	1.0
S146	S1542	2.0
S1542	S1229	1.0
S1542	S117077	1.0
S146	S1125	2.0
S146	S666	2.0
S666	S113787	1.0
S146	S1953	2.0
S146	S188	2.0
S146	S1457	2.0
S146	S183	2.0
S183	S1967	1.0
S146	S466	2.0
S146	S806	2.0
S146	S583	2.0
S146	S115338	2.0
S146	S116852	2.0
S806	S45	2.0
S684	S1848	2.0
S419	S1708	2.0
S271	S24	2.0
S24	S31	2.0
S350	S115592	2.0
S13	S113089	2.0
S13	S294	2.0
S452	S1770	2.0
S466	S1297	2.0
S765	S113886	2.0
S1457	S117800	2.0
S113787	S1588	2.0
S1588	S1823	2.0
S183	S623	2.0
S146	S38	3.0
S38	S1802	2.0
S38	S756	2.0
S756	S210	2.0
S146	S1344	3.0
S146	S303	3.0
S146	S589	3.0
S146	S1032	3.0
S146	S269	3.0
S146	S1133	3.0
S146	S79	3.0
S146	S1888	3.0
S239	S288	3.0
S146	S295	3.0
S146	S1065	3.0
S239	S1529	3.0
S239	S1310	3.0
S38	S117636	3.0
S38	S117618	3.0
S38	S1573	3.0
S419	S437	3.0
S1344	S1122	3.0
S684	S115949	3.0
S24	S39	3.0
S684	S117829	3.0
S1344	S115483	3.0
S13	S11	3.0
S223	S19	3.0
S350	S1552	3.0
S183	S198	3.0
S13	S18	3.0
S223	S113118	3.0
S1542	S1963	3.0
S765	S98	3.0
S666	S115971	3.0
S19	S113091	3.0
S79	S114963	3.0
S183	S113087	3.0
S466	S1908	3.0
S117800	S114084	3.0
S146	S14	4.0
S146	S81	4.0
S146	S1429	4.0
S146	S616	4.0
S146	S1272	4.0
S146	S247	4.0
S146	S571	4.0
S146	S1442	4.0
S146	S869	4.0
S146	S115368	4.0
S146	S1233	4.0
S146	S112	4.0
S239	S1181	4.0
S239	S117114	4.0
S24	S1256	4.0
S350	S1016	4.0
S350	S897	4.0
S1747	S105	4.0
S666	S786	4.0
S589	S117501	4.0
S13	S23	4.0
S13	S115930	4.0
S13	S116934	4.0
S13	S16	4.0
S223	S1349	4.0
S223	S1390	4.0
S1125	S1082	4.0
S223	S113317	4.0
S269	S115214	4.0
S1865	S114759	4.0
S19	S9	4.0
S1888	S436	4.0
S1888	S67	4.0
S334	S199600	4.0
S1740	S182	4.0
S1747	S145	4.0
S146	S1178	5.0
S146	S206	5.0
S146	S536	5.0
S146	S1760	5.0
S146	S576	5.0
S146	S931	5.0
S146	S116808	5.0
S146	S266	5.0
S146	S116616	5.0
S146	S1486	5.0
S419	S745	5.0
S419	S1019	5.0
S13	S705	5.0
S13	S1039	5.0
S765	S447	5.0
S1125	S114390	5.0
S536	S1677	5.0
S113089	S15	5.0
S117618	S47	5.0
S146	S709	6.0
S146	S116613	6.0
S24	S542	6.0
S350	S1480	6.0
S350	S113451	6.0
S223	S114290	6.0
S117800	S1025	6.0
S1025	S106	4.0
S146	S20	7.0
S146	S62	7.0
S146	S509	7.0
S38	S115877	7.0
S1823	S113277	7.0
S13	S30	7.0
S13	S117543	7.0
S223	S1942	7.0
S452	S126	7.0
S79	S117777	7.0
S1588	S117832	7.0
S39	S7	7.0
S9	S127411	7.0
S146	S114275	8.0
S146	S237	8.0
S350	S769	8.0
S117077	S115945	8.0
S127411	S3	8.0
S146	S53	9.0
S419	S857	9.0
S419	S1587	9.0
S13	S199525	9.0
S1125	S117358	9.0
S536	S17	9.0
S1039	S12	9.0
S1039	S128	9.0
S127411	S4	9.0
S146	S1105	10.0
S146	S91	10.0
S616	S37	10.0
S452	S115511	10.0
S1907	S114488	10.0
S978	S117253	11.0
S1967	S1693	11.0
S1125	S113302	12.0
S127411	S1	12.0
S1	S2	11.0
S3	S14036	12.0
S146	S522	13.0
S39	S43	13.0
S666	S1328	14.0
S183	S114761	15.0
S1457	S163	18.0
S978	S986	26.0
S188	S114321	27.0
S106	S46	29.0
S509	S125	35.0
