germline	S20881	12.0
S20881	S3305	3.0
S20881	S217	4.0
S217	S966	2.0
S217	S375	2.0
S217	S219	2.0
S217	S12274	2.0
S217	S1501	2.0
S1501	S10380	2.0
S217	S553	3.0
S217	S798	3.0
S217	S246	3.0
S217	S871	3.0
S217	S77	3.0
S217	S531	3.0
S217	S74917	3.0
S217	S92240	3.0
S217	S13770	3.0
S966	S158	3.0
S966	S1186	3.0
S74917	S6275	3.0
S217	S1488	4.0
S77	S13471	4.0
S1501	S2236	4.0
S531	S104143	4.0
S217	S21068	5.0
S20881	S525	5.0
S525	S100145	3.0
S525	S1693	4.0
S246	S37479	5.0
S77	S23860	5.0
S20881	S88488	5.0
S217	S297	6.0
S297	S49123	1.0
S217	S2988	6.0
S217	S160	6.0
S160	S20275	1.0
S160	S103365	2.0
S217	S728	6.0
S217	S67446	6.0
S966	S173004	6.0
S20881	S2184	6.0
S2184	S1365	3.0
S1365	S6755	3.0
S1365	S18060	3.0
S2184	S2133	3.0
S2184	S729	3.0
S2184	S819	3.0
S729	S1155	3.0
S819	S26481	3.0
S2184	S2563	3.0
S2184	S2605	3.0
S2184	S138923	3.0
S138923	S19775	3.0
S729	S671	4.0
S2184	S854	4.0
S729	S14583	4.0
S819	S65666	4.0
S2184	S40	4.0
S2184	S4430	4.0
S4430	S993	3.0
S4430	S7677	4.0
S2184	S19797	4.0
S2184	S11252	4.0
S2605	S3623	4.0
S18060	S81733	4.0
S4430	S1	5.0
S1365	S10622	5.0
S1365	S11293	5.0
S2184	S289	5.0
S2184	S178	5.0
S178	S9359	2.0
S178	S35	3.0
S178	S909	3.0
S909	S176920	2.0
S178	S528	3.0
S178	S6406	3.0
S178	S166134	3.0
S178	S139570	3.0
S178	S6702	4.0
S178	S201	5.0
S178	S9000	5.0
S178	S88273	5.0
S2184	S1750	5.0
S729	S15098	5.0
S819	S18171	5.0
S909	S132335	5.0
S4430	S22557	5.0
S4430	S36295	5.0
S2184	S41000	5.0
S2184	S14143	5.0
S2184	S9707	5.0
S2184	S22785	5.0
S2184	S3974	5.0
S176920	S7395	5.0
S138923	S13529	5.0
S176920	S83113	5.0
S178	S57	6.0
S1365	S21186	6.0
S2133	S3493	6.0
S178	S2246	6.0
S729	S4894	6.0
S178	S20130	6.0
S1750	S55372	6.0
S854	S22105	6.0
S2184	S28348	6.0
