germline	S225983	15.0
S225983	S25174	2.0
S25174	S65161	3.0
S25174	S52385	3.0
S25174	S232397	3.0
S25174	S178691	3.0
S25174	S122934	3.0
S25174	S47823	3.0
S25174	S56745	3.0
S25174	S63170	3.0
S25174	S103409	3.0
S25174	S56548	4.0
S25174	S98072	4.0
S25174	S229805	4.0
S65161	S89248	5.0
S225983	S215847	5.0
S25174	S46903	6.0
S25174	S69207	6.0
S69207	S125898	3.0
S125898	S26060	1.0
S125898	S252782	3.0
S69207	S115398	3.0
S69207	S146183	4.0
S25174	S178960	6.0
S25174	S111120	6.0
S69207	S268488	6.0
S25174	S241	7.0
S241	S256126	3.0
S256126	S186228	2.0
S256126	S252524	2.0
S241	S165916	3.0
S241	S127724	4.0
S241	S192845	4.0
S241	S234156	5.0
S256126	S79749	5.0
S241	S182438	6.0
S241	S202426	6.0
S25174	S164181	7.0
S25174	S208980	7.0
S69207	S88286	7.0
S69207	S55926	8.0
S25174	S97265	9.0
S225983	S102458	9.0
S241	S82333	10.0
S25174	S136696	10.0
S25174	S27002	10.0
S25174	S126106	12.0
S25174	S135679	12.0
S268488	S63797	15.0
S25174	S66978	17.0
S69207	S103681	21.0
S25174	S154302	24.0
