germline	S8244	1.0
germline	S7124	1.0
germline	S5681	1.0
S5681	S6726	1.0
germline	S5865	1.0
germline	S8453	1.0
germline	S8623	1.0
S8623	S6705	1.0
germline	S7370	2.0
S8453	S7841	2.0
S7841	S5682	2.0
S7124	S6494	2.0
S5865	S36772	2.0
S8623	S5914	2.0
S8623	S34498	2.0
germline	S6127	2.0
S6127	S34573	2.0
S6127	S34721	2.0
S6127	S37470	2.0
S34573	S5945	2.0
germline	S8067	2.0
germline	S34345	2.0
S34345	S34844	2.0
S5914	S7086	2.0
germline	S8501	2.0
germline	S34554	2.0
germline	S7067	2.0
S7067	S34357	2.0
germline	S33373	2.0
germline	S7396	2.0
germline	S6578	2.0
germline	S34880	2.0
germline	S35776	2.0
germline	S6182	2.0
germline	S7280	2.0
S8244	S6991	3.0
S7124	S8355	3.0
S5681	S8815	3.0
S5681	S8142	3.0
S5681	S7853	3.0
S8623	S7626	3.0
S8623	S34106	3.0
S34554	S8479	3.0
S6578	S7834	3.0
S5945	S34453	3.0
S5945	S7362	3.0
S5945	S34408	3.0
S6127	S34432	3.0
S8067	S8925	3.0
S34345	S33245	3.0
S37470	S36130	3.0
germline	S6757	3.0
S8501	S6642	3.0
germline	S36112	3.0
germline	S33097	3.0
germline	S36499	3.0
S5681	S6491	4.0
germline	S6953	4.0
S8623	S6159	4.0
S5945	S5679	4.0
S8067	S37835	4.0
S5945	S5815	4.0
S5945	S34685	4.0
S6127	S34877	4.0
S6127	S7047	4.0
S5945	S37286	4.0
S5945	S6588	4.0
S5945	S7589	4.0
S34408	S5740	4.0
S5945	S6564	4.0
S5945	S37076	4.0
S6705	S33816	4.0
S8501	S35603	4.0
S34345	S7558	4.0
S5914	S7759	4.0
S5914	S5769	4.0
S34880	S36285	4.0
S8244	S7595	5.0
S8244	S5840	5.0
S7370	S5928	5.0
S5681	S7176	5.0
germline	S7404	5.0
S8623	S1927	5.0
germline	S7131	5.0
S5945	S7214	5.0
S34554	S7538	5.0
S7834	S5992	5.0
S34554	S36747	5.0
S34345	S33653	5.0
S6127	S6365	5.0
S8067	S33466	5.0
S33373	S36951	5.0
S37470	S8711	5.0
S34554	S5728	5.0
S7086	S5773	5.0
S34880	S33630	5.0
germline	S36842	5.0
S6705	S7317	5.0
S34844	S34217	5.0
S8501	S5844	5.0
S34498	S7876	5.0
S34498	S36737	5.0
S7396	S7184	5.0
germline	S37848	5.0
germline	S33328	5.0
S8244	S8055	6.0
S5681	S36287	6.0
S5681	S7078	6.0
germline	S7353	6.0
S7353	S7203	6.0
S6705	S37079	6.0
S5945	S8515	6.0
germline	S8723	6.0
S34554	S5987	6.0
S6726	S37614	6.0
S6705	S6187	6.0
S8501	S6508	6.0
germline	S33520	6.0
germline	S7125	6.0
S8244	S35712	7.0
S6127	S37280	7.0
S6127	S6368	7.0
S8067	S6107	7.0
S34345	S6265	7.0
S34554	S5876	7.0
S7396	S36508	7.0
S7086	S5839	7.0
germline	S33970	7.0
S8623	S5756	8.0
S5679	S6770	8.0
S6127	S36844	8.0
S37835	S5828	8.0
S7834	S5717	8.0
S6127	S6473	8.0
S34554	S8934	8.0
S7853	S8208	8.0
S36112	S35213	8.0
S6182	S36011	8.0
S5914	S1607	8.0
S5992	S6660	8.0
S34880	S6207	8.0
S8244	S6505	9.0
S5945	S36037	9.0
S5945	S35055	9.0
S5945	S5994	9.0
S33373	S33218	9.0
S34554	S6092	9.0
S34498	S8867	9.0
S34880	S7616	9.0
S7370	S6466	10.0
S7124	S7392	10.0
S5865	S5764	10.0
S8453	S6033	10.0
S8623	S6781	10.0
S5945	S7761	10.0
S6127	S34158	10.0
S8067	S38055	10.0
S5945	S7537	10.0
S34573	S6133	10.0
S7086	S7351	10.0
S33245	S7542	10.0
S8244	S5810	11.0
S5681	S5978	11.0
S5865	S33827	11.0
S5679	S8086	11.0
S8067	S5793	11.0
S34345	S34074	11.0
S34345	S7015	11.0
S36112	S6050	11.0
S34357	S5686	11.0
S34880	S7247	11.0
S7841	S7979	12.0
S5914	S6843	12.0
S36508	S6301	12.0
germline	S38166	12.0
S7124	S34033	13.0
S5681	S6343	13.0
germline	S5860	13.0
S34721	S8234	13.0
S7124	S7023	14.0
S34554	S7378	14.0
S7538	S5742	14.0
S5815	S5974	14.0
S34345	S36248	14.0
S5914	S7336	14.0
S34357	S6851	14.0
S6578	S6167	14.0
S5682	S8012	15.0
S6127	S38393	15.0
S8501	S8747	15.0
S34844	S7315	15.0
S8925	S36538	15.0
S5815	S5900	16.0
S8501	S6085	16.0
S5945	S6509	19.0
S6127	S6234	20.0
S8723	S6408	23.0
S8501	S6274	26.0
germline	S6805	26.0
S6805	S6451	17.0
