germline	S8244	1.0
germline	S7124	1.0
germline	S5681	1.0
germline	S5865	1.0
germline	S8453	1.0
germline	S8623	1.0
germline	S7370	2.0
S8453	S7841	2.0
S7841	S5682	2.0
germline	S6127	2.0
S5681	S8815	3.0
germline	S7834	3.0
germline	S8479	3.0
germline	S6953	4.0
S8623	S6159	4.0
germline	S5679	4.0
germline	S37835	4.0
germline	S5815	4.0
germline	S34685	4.0
germline	S7404	5.0
germline	S7131	5.0
germline	S7214	5.0
germline	S7538	5.0
germline	S36747	5.0
germline	S33653	5.0
germline	S7353	6.0
S7214	S7761	11.0
germline	S5860	13.0
germline	S7378	14.0
S5815	S5900	19.0
