germline	S3502	1.0
germline	S2555	1.0
germline	S4036	1.0
S4036	S2269	2.0
S4036	S3225	2.0
germline	S2026	2.0
germline	S3321	2.0
germline	S4537	2.0
germline	S5008	2.0
germline	S3191	2.0
S3191	S2534	2.0
germline	S4436	2.0
germline	S3249	2.0
germline	S5090	2.0
germline	S2276	2.0
S2276	S4767	2.0
germline	S3516	2.0
germline	S2357	2.0
germline	S3803	2.0
germline	S2926	3.0
germline	S3642	3.0
S3502	S5584	3.0
S4537	S2256	3.0
S5008	S4256	3.0
germline	S5143	3.0
germline	S5302	3.0
germline	S5473	3.0
germline	S3345	3.0
S3345	S5295	2.0
S4436	S2385	3.0
germline	S5567	3.0
S5567	S4742	2.0
S4742	S4802	3.0
S3191	S2936	3.0
S2534	S2711	3.0
germline	S2483	3.0
S3249	S3807	3.0
S5090	S4490	3.0
S2385	S3527	3.0
S2534	S5167	3.0
S2534	S2364	3.0
S2276	S4321	3.0
S5090	S3277	3.0
S3277	S2547	3.0
S2276	S2700	3.0
germline	S4532	3.0
germline	S2897	3.0
germline	S4727	3.0
germline	S2206	3.0
germline	S4140	3.0
S3516	S3649	3.0
germline	S4848	3.0
germline	S4433	3.0
germline	S2272	4.0
S2555	S3764	4.0
S2555	S2300	4.0
S2555	S3658	4.0
S3249	S2927	4.0
S2026	S5290	4.0
S4537	S3073	4.0
germline	S2108	4.0
germline	S4162	4.0
S4802	S2554	4.0
S3191	S2247	4.0
S3345	S2922	4.0
S2534	S3118	4.0
S2276	S2045	4.0
S2534	S5117	4.0
S3191	S5570	4.0
S3516	S3145	4.0
S4436	S4361	4.0
S5090	S3958	4.0
S3249	S2034	4.0
germline	S5349	4.0
S2276	S5371	4.0
S2276	S3077	4.0
germline	S5360	4.0
germline	S2663	4.0
germline	S3134	4.0
germline	S2351	4.0
S2357	S2297	4.0
germline	S4895	4.0
germline	S4594	4.0
S5295	S4789	4.0
S2555	S4062	5.0
S2026	S4886	5.0
S4036	S4226	5.0
S5349	S3059	5.0
S3191	S4196	5.0
germline	S4136	5.0
S5567	S3152	5.0
S3191	S2421	5.0
germline	S3410	5.0
germline	S5462	5.0
S2936	S4782	5.0
germline	S3339	5.0
germline	S2768	5.0
germline	S4121	5.0
germline	S3833	5.0
S2364	S2028	5.0
S3502	S2220	6.0
S4036	S4182	6.0
S4537	S2042	6.0
germline	S5141	6.0
germline	S4671	6.0
S2045	S3318	6.0
S3191	S2998	6.0
germline	S4770	6.0
germline	S4990	6.0
germline	S2804	6.0
S3191	S3061	7.0
S5090	S2709	7.0
S3345	S3603	7.0
S5090	S4367	7.0
S4136	S3168	7.0
S2534	S2527	7.0
S4594	S2673	7.0
S2483	S2943	7.0
S5090	S2316	7.0
S2534	S3453	7.0
S5090	S2756	7.0
germline	S5165	7.0
S4742	S3931	7.0
S4742	S2645	7.0
S3502	S3151	8.0
S2555	S3352	8.0
S4537	S2917	8.0
germline	S4007	8.0
S3191	S2194	8.0
S3191	S5369	8.0
S4436	S2799	8.0
S4436	S2718	8.0
germline	S4132	8.0
S5090	S4944	8.0
germline	S5080	8.0
S3152	S3670	8.0
S3191	S4517	9.0
S3191	S3223	9.0
S4436	S4871	9.0
S4436	S2701	9.0
S4436	S4112	9.0
S4436	S3585	9.0
S5090	S4174	9.0
S4436	S5309	9.0
S3249	S2423	9.0
germline	S4129	9.0
germline	S2612	9.0
S3321	S5000	10.0
S3321	S3594	10.0
S4196	S2210	10.0
S4196	S3913	10.0
S3191	S3930	10.0
S3191	S3828	10.0
S5349	S3409	10.0
S4256	S5098	10.0
S3527	S3291	10.0
S2269	S2728	11.0
S2555	S3584	11.0
germline	S4628	11.0
S4742	S4295	11.0
S4537	S4365	13.0
S4537	S3412	13.0
S3191	S3923	13.0
S5567	S5182	13.0
S2534	S3035	13.0
S4436	S2358	13.0
S2206	S4288	13.0
S2936	S5009	13.0
germline	S2473	13.0
S3527	S5424	14.0
S4436	S4086	14.0
S3191	S3771	14.0
S2555	S5027	15.0
S5567	S3147	15.0
S4436	S5126	15.0
S2272	S5370	16.0
S3321	S5410	16.0
S3321	S2892	16.0
S3502	S5399	17.0
germline	S2151	17.0
S2483	S2849	17.0
S2534	S4632	17.0
S4848	S4471	17.0
S3502	S5156	18.0
S5567	S4699	18.0
S4436	S2456	18.0
S3321	S4422	19.0
S2247	S2453	19.0
S4436	S4618	19.0
S2711	S3506	19.0
S2711	S4828	19.0
S5143	S470	20.0
S3502	S4521	21.0
S5143	S4585	21.0
S3191	S2208	21.0
S3249	S3791	22.0
S3249	S2932	25.0
S5008	S5440	30.0
S4532	S2441	39.0
S5008	S4444	46.0
