germline	S9851	0.0
S9851	S10360	2.0
S9851	S10359	3.0
S9851	S11125	3.0
S11125	S11380	2.0
S11125	S13294	2.0
S11125	S13229	2.0
S11125	S9771	2.0
S9851	S12318	3.0
S9851	S9158	3.0
S9158	S9588	2.0
S9588	S12812	2.0
S9588	S11964	2.0
S9851	S13250	3.0
S9851	S9485	3.0
S9851	S12594	3.0
S9851	S10438	3.0
S9851	S9366	3.0
S9851	S11470	3.0
S9851	S11168	3.0
S11125	S9260	3.0
S12318	S13119	3.0
S12318	S9332	3.0
S11380	S9745	3.0
S9158	S9161	3.0
S9158	S9487	3.0
S9158	S382783	3.0
S12594	S10191	3.0
S9588	S11969	3.0
S12594	S12228	3.0
S12812	S12374	3.0
S13250	S13028	3.0
S11470	S9832	3.0
S10438	S10259	3.0
S11470	S12120	3.0
S9851	S9321	4.0
S9851	S10216	4.0
S9851	S10975	4.0
S9851	S380571	4.0
S9851	S382549	4.0
S11125	S11956	4.0
S11125	S9691	4.0
S11125	S383723	4.0
S12318	S9447	4.0
S9158	S10297	4.0
S9588	S9123	4.0
S9485	S12780	4.0
S9485	S9812	4.0
S13294	S11053	4.0
S9485	S9587	4.0
S9485	S10239	4.0
S10438	S11542	4.0
S9851	S11257	5.0
S9851	S11913	5.0
S9851	S9053	5.0
S9851	S9085	5.0
S9851	S380965	5.0
S9851	S12747	5.0
S9851	S10640	5.0
S11125	S9133	5.0
S12318	S13139	5.0
S9158	S10240	5.0
S11257	S10882	5.0
S9260	S12250	5.0
S9158	S10384	5.0
S9158	S9354	5.0
S11380	S11783	5.0
S9588	S10185	5.0
S9771	S11166	5.0
S9851	S12989	6.0
S9851	S12083	6.0
S9851	S381480	6.0
S9851	S9005	6.0
S9851	S9283	6.0
S9851	S11124	6.0
S10360	S382405	6.0
S10360	S12920	6.0
S10360	S12258	6.0
S11125	S9187	6.0
S11125	S8958	6.0
S12318	S9060	6.0
S12318	S12682	6.0
S10191	S11901	6.0
S9588	S11468	6.0
S9485	S10437	6.0
S9366	S11867	6.0
S9485	S12626	6.0
S9851	S10810	7.0
S9851	S8956	7.0
S9851	S385006	7.0
S9851	S9002	7.0
S10359	S10775	7.0
S11125	S11678	7.0
S11125	S9921	7.0
S11125	S10868	7.0
S12318	S11547	7.0
S12318	S11989	7.0
S12318	S9128	7.0
S9158	S9618	7.0
S9158	S9233	7.0
S9158	S11207	7.0
S9158	S10779	7.0
S13229	S10393	7.0
S11964	S11095	7.0
S12594	S11477	7.0
S9771	S10268	7.0
S11969	S10099	7.0
S11168	S10622	7.0
S11168	S12674	7.0
S11542	S10289	7.0
S9851	S9786	8.0
S9851	S380943	8.0
S9851	S10001	8.0
S9851	S9639	8.0
S11125	S12093	8.0
S11125	S12259	8.0
S11125	S12344	8.0
S11125	S9592	8.0
S9260	S10987	8.0
S9158	S11080	8.0
S9588	S9744	8.0
S13294	S12894	8.0
S10438	S10075	8.0
S11964	S11378	8.0
S9366	S12377	8.0
S12318	S11890	9.0
S9158	S9713	9.0
S10191	S12982	9.0
S12594	S13314	9.0
S383723	S12231	9.0
S9366	S10546	9.0
S9851	S12538	10.0
S9851	S11281	10.0
S9851	S9805	10.0
S9851	S9241	10.0
S12318	S12843	10.0
S11125	S12503	10.0
S12318	S11543	10.0
S9158	S384938	10.0
S9588	S9732	10.0
S12594	S11604	10.0
S9485	S11069	10.0
S10438	S9755	10.0
S9851	S12335	11.0
S9851	S9457	11.0
S9851	S12704	11.0
S10360	S380909	11.0
S12989	S12959	11.0
S11125	S9070	11.0
S11125	S12365	11.0
S9691	S12023	11.0
S9588	S10064	11.0
S13294	S11702	11.0
S9485	S8994	11.0
S13250	S9112	11.0
S380571	S12533	11.0
S11468	S9600	11.0
S9851	S9069	12.0
S11125	S9092	12.0
S12594	S13316	12.0
S10259	S9168	12.0
S10640	S12796	12.0
S9691	S9428	13.0
S11257	S12406	13.0
S9260	S5627	13.0
S9158	S11008	13.0
S11380	S10604	13.0
S13250	S11553	13.0
S9851	S10980	14.0
S11125	S11467	14.0
S12318	S10275	14.0
S13229	S12528	14.0
S11470	S12308	14.0
S12989	S9389	15.0
S9588	S9585	15.0
S13294	S12652	15.0
S13229	S12317	15.0
S13119	S11579	16.0
S11477	S9094	16.0
S9851	S11473	18.0
S9851	S9590	18.0
S9851	S12972	18.0
S9851	S10653	18.0
S12318	S8948	18.0
S5627	S5752	18.0
S9851	S9885	19.0
S13250	S10282	19.0
S11257	S12698	20.0
S9851	S9548	21.0
S9851	S11356	21.0
S9158	S9556	21.0
S9485	S13000	21.0
S382783	S10124	21.0
S12120	S9874	21.0
S9851	S12560	22.0
S9851	S9566	22.0
S9588	S9423	23.0
S9851	S9530	29.0
S12318	S11760	34.0
S11257	S12705	42.0
